Sexo;Edad;Funciones;Periodo;Total
Ambos sexos;3 años;Defunciones teóricas;1990;33,375923
Ambos sexos;3 años;Defunciones teóricas;1989;36,151042
Ambos sexos;3 años;Defunciones teóricas;1988;31,743919
Ambos sexos;3 años;Defunciones teóricas;1987;32,843963
Ambos sexos;3 años;Defunciones teóricas;1986;33,441247
Ambos sexos;3 años;Defunciones teóricas;1985;39,858403
Ambos sexos;3 años;Defunciones teóricas;1984;37,104447
Ambos sexos;3 años;Defunciones teóricas;1983;43,30465
Ambos sexos;3 años;Defunciones teóricas;1982;39,180587
Ambos sexos;3 años;Defunciones teóricas;1981;48,360069
Ambos sexos;3 años;Defunciones teóricas;1980;46,411661
Ambos sexos;3 años;Defunciones teóricas;1979;59,136268
Ambos sexos;3 años;Defunciones teóricas;1978;54,8383
Ambos sexos;3 años;Defunciones teóricas;1977;58,054644
Ambos sexos;3 años;Defunciones teóricas;1976;50,295558
Ambos sexos;3 años;Defunciones teóricas;1975;59,116634
Ambos sexos;3 años;Población estacionaria;1990;99.104,057209
Ambos sexos;3 años;Población estacionaria;1989;99.098,648136
Ambos sexos;3 años;Población estacionaria;1988;99.068,561106
Ambos sexos;3 años;Población estacionaria;1987;99.001,959637
Ambos sexos;3 años;Población estacionaria;1986;98.959,0467
Ambos sexos;3 años;Población estacionaria;1985;98.975,465474
Ambos sexos;3 años;Población estacionaria;1984;98.869,973919
Ambos sexos;3 años;Población estacionaria;1983;98.775,841848
Ambos sexos;3 años;Población estacionaria;1982;98.754,789012
Ambos sexos;3 años;Población estacionaria;1981;98.639,420719
Ambos sexos;3 años;Población estacionaria;1980;98.601,269487
Ambos sexos;3 años;Población estacionaria;1979;98.398,562446
Ambos sexos;3 años;Población estacionaria;1978;98.263,823346
Ambos sexos;3 años;Población estacionaria;1977;98.195,546963
Ambos sexos;3 años;Población estacionaria;1976;98.071,662962
Ambos sexos;3 años;Población estacionaria;1975;97.921,578719
Ambos sexos;3 años;Tiempo por vivir;1990;7.392.874,2018
Ambos sexos;3 años;Tiempo por vivir;1989;7.392.622,6355
Ambos sexos;3 años;Tiempo por vivir;1988;7.388.359,0283
Ambos sexos;3 años;Tiempo por vivir;1987;7.387.127,5285
Ambos sexos;3 años;Tiempo por vivir;1986;7.364.073,3059
Ambos sexos;3 años;Tiempo por vivir;1985;7.336.682,1359
Ambos sexos;3 años;Tiempo por vivir;1984;7.341.525,4395
Ambos sexos;3 años;Tiempo por vivir;1983;7.304.704,5722
Ambos sexos;3 años;Tiempo por vivir;1982;7.325.602,9533
Ambos sexos;3 años;Tiempo por vivir;1981;7.264.882,5492
Ambos sexos;3 años;Tiempo por vivir;1980;7.247.584,2463
Ambos sexos;3 años;Tiempo por vivir;1979;7.194.846,809
Ambos sexos;3 años;Tiempo por vivir;1978;7.148.089,6077
Ambos sexos;3 años;Tiempo por vivir;1977;7.129.014,8611
Ambos sexos;3 años;Tiempo por vivir;1976;7.080.722,8193
Ambos sexos;3 años;Tiempo por vivir;1975;7.049.331,1724
Ambos sexos;3 años;Esperanza de vida;1990;74,584005
Ambos sexos;3 años;Esperanza de vida;1989;74,584595
Ambos sexos;3 años;Esperanza de vida;1988;74,566712
Ambos sexos;3 años;Esperanza de vida;1987;74,60304
Ambos sexos;3 años;Esperanza de vida;1986;74,401546
Ambos sexos;3 años;Esperanza de vida;1985;74,110446
Ambos sexos;3 años;Esperanza de vida;1984;74,238806
Ambos sexos;3 años;Esperanza de vida;1983;73,934596
Ambos sexos;3 años;Esperanza de vida;1982;74,16396
Ambos sexos;3 años;Esperanza de vida;1981;73,631485
Ambos sexos;3 años;Esperanza de vida;1980;73,485057
Ambos sexos;3 años;Esperanza de vida;1979;73,096725
Ambos sexos;3 años;Esperanza de vida;1978;72,722345
Ambos sexos;3 años;Esperanza de vida;1977;72,576693
Ambos sexos;3 años;Esperanza de vida;1976;72,180697
Ambos sexos;3 años;Esperanza de vida;1975;71,967424
Ambos sexos;4 años;Tasa de mortalidad;1990;0,299502
Ambos sexos;4 años;Tasa de mortalidad;1989;0,338093
Ambos sexos;4 años;Tasa de mortalidad;1988;0,270525
Ambos sexos;4 años;Tasa de mortalidad;1987;0,277215
Ambos sexos;4 años;Tasa de mortalidad;1986;0,319643
Ambos sexos;4 años;Tasa de mortalidad;1985;0,309248
Ambos sexos;4 años;Tasa de mortalidad;1984;0,31919
Ambos sexos;4 años;Tasa de mortalidad;1983;0,384621
Ambos sexos;4 años;Tasa de mortalidad;1982;0,300556
Ambos sexos;4 años;Tasa de mortalidad;1981;0,393933
Ambos sexos;4 años;Tasa de mortalidad;1980;0,367851
Ambos sexos;4 años;Tasa de mortalidad;1979;0,450303
Ambos sexos;4 años;Tasa de mortalidad;1978;0,438546
Ambos sexos;4 años;Tasa de mortalidad;1977;0,445927
Ambos sexos;4 años;Tasa de mortalidad;1976;0,424065
Ambos sexos;4 años;Tasa de mortalidad;1975;0,513534
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1990;0,512792
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1989;0,503385
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1988;0,452959
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1987;0,459619
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1986;0,465851
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1985;0,471727
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1984;0,516955
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1983;0,478194
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1982;0,479148
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1981;0,496438
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1980;0,510783
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1979;0,449297
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1978;0,47016
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1977;0,479322
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1976;0,460005
Ambos sexos;4 años;Promedio de años vividos el último año de vida;1975;0,433861
Ambos sexos;4 años;Riesgo de muerte;1990;0,299458
Ambos sexos;4 años;Riesgo de muerte;1989;0,338036
Ambos sexos;4 años;Riesgo de muerte;1988;0,270485
Ambos sexos;4 años;Riesgo de muerte;1987;0,277174
Ambos sexos;4 años;Riesgo de muerte;1986;0,319589
Ambos sexos;4 años;Riesgo de muerte;1985;0,309197
Ambos sexos;4 años;Riesgo de muerte;1984;0,319141
Ambos sexos;4 años;Riesgo de muerte;1983;0,384544
Ambos sexos;4 años;Riesgo de muerte;1982;0,300509
Ambos sexos;4 años;Riesgo de muerte;1981;0,393855
Ambos sexos;4 años;Riesgo de muerte;1980;0,367785
Ambos sexos;4 años;Riesgo de muerte;1979;0,450191
Ambos sexos;4 años;Riesgo de muerte;1978;0,438444
Ambos sexos;4 años;Riesgo de muerte;1977;0,445823
Ambos sexos;4 años;Riesgo de muerte;1976;0,423968
Ambos sexos;4 años;Riesgo de muerte;1975;0,513385
Ambos sexos;4 años;Supervivientes;1990;99.088,067376
Ambos sexos;4 años;Supervivientes;1989;99.081,134798
Ambos sexos;4 años;Supervivientes;1988;99.052,135123
Ambos sexos;4 años;Supervivientes;1987;98.986,278025
Ambos sexos;4 años;Supervivientes;1986;98.943,982323
Ambos sexos;4 años;Supervivientes;1985;98.956,74133
Ambos sexos;4 años;Supervivientes;1984;98.853,568101
Ambos sexos;4 años;Supervivientes;1983;98.756,241484
Ambos sexos;4 años;Supervivientes;1982;98.736,599112
Ambos sexos;4 años;Supervivientes;1981;98.617,075803
Ambos sexos;4 años;Supervivientes;1980;98.580,22812
Ambos sexos;4 años;Supervivientes;1979;98.369,989881
Ambos sexos;4 años;Supervivientes;1978;98.238,054434
Ambos sexos;4 años;Supervivientes;1977;98.169,276777
Ambos sexos;4 años;Supervivientes;1976;98.046,883939
Ambos sexos;4 años;Supervivientes;1975;97.892,579115
Ambos sexos;4 años;Defunciones teóricas;1990;29,672738
Ambos sexos;4 años;Defunciones teóricas;1989;33,492975
Ambos sexos;4 años;Defunciones teóricas;1988;26,792131
Ambos sexos;4 años;Defunciones teóricas;1987;27,436412
Ambos sexos;4 años;Defunciones teóricas;1986;31,621385
Ambos sexos;4 años;Defunciones teóricas;1985;30,597143
Ambos sexos;4 años;Defunciones teóricas;1984;31,548255
Ambos sexos;4 años;Defunciones teóricas;1983;37,976106
Ambos sexos;4 años;Defunciones teóricas;1982;29,671275
Ambos sexos;4 años;Defunciones teóricas;1981;38,8408
Ambos sexos;4 años;Defunciones teóricas;1980;36,256356
Ambos sexos;4 años;Defunciones teóricas;1979;44,285314
Ambos sexos;4 años;Defunciones teóricas;1978;43,07193
Ambos sexos;4 años;Defunciones teóricas;1977;43,766146
Ambos sexos;4 años;Defunciones teóricas;1976;41,568744
Ambos sexos;4 años;Defunciones teóricas;1975;50,256588
Ambos sexos;4 años;Población estacionaria;1990;99.073,610593
Ambos sexos;4 años;Población estacionaria;1989;99.064,501681
Ambos sexos;4 años;Población estacionaria;1988;99.037,478725
Ambos sexos;4 años;Población estacionaria;1987;98.971,451905
Ambos sexos;4 años;Población estacionaria;1986;98.927,091782
Ambos sexos;4 años;Población estacionaria;1985;98.940,577675
Ambos sexos;4 años;Población estacionaria;1984;98.838,328864
Ambos sexos;4 años;Población estacionaria;1983;98.736,425321
Ambos sexos;4 años;Población estacionaria;1982;98.721,144758
Ambos sexos;4 años;Población estacionaria;1981;98.597,517066
Ambos sexos;4 años;Población estacionaria;1980;98.562,490887
Ambos sexos;4 años;Población estacionaria;1979;98.345,601817
Ambos sexos;4 años;Población estacionaria;1978;98.215,233185
Ambos sexos;4 años;Población estacionaria;1977;98.146,488689
Ambos sexos;4 años;Población estacionaria;1976;98.024,437046
Ambos sexos;4 años;Población estacionaria;1975;97.864,126903
Ambos sexos;4 años;Tiempo por vivir;1990;7.293.770,1446
Ambos sexos;4 años;Tiempo por vivir;1989;7.293.523,9874
Ambos sexos;4 años;Tiempo por vivir;1988;7.289.290,4672
Ambos sexos;4 años;Tiempo por vivir;1987;7.288.125,5689
Ambos sexos;4 años;Tiempo por vivir;1986;7.265.114,2592
Ambos sexos;4 años;Tiempo por vivir;1985;7.237.706,6704
Ambos sexos;4 años;Tiempo por vivir;1984;7.242.655,4656
Ambos sexos;4 años;Tiempo por vivir;1983;7.205.928,7304
Ambos sexos;4 años;Tiempo por vivir;1982;7.226.848,1643
Ambos sexos;4 años;Tiempo por vivir;1981;7.166.243,1285
Ambos sexos;4 años;Tiempo por vivir;1980;7.148.982,9768
Ambos sexos;4 años;Tiempo por vivir;1979;7.096.448,2465
Ambos sexos;4 años;Tiempo por vivir;1978;7.049.825,7844
Ambos sexos;4 años;Tiempo por vivir;1977;7.030.819,3142
Ambos sexos;4 años;Tiempo por vivir;1976;6.982.651,1563
Ambos sexos;4 años;Tiempo por vivir;1975;6.951.409,5936
Ambos sexos;4 años;Esperanza de vida;1990;73,608966
Ambos sexos;4 años;Esperanza de vida;1989;73,611632
Ambos sexos;4 años;Esperanza de vida;1988;73,590443
Ambos sexos;4 años;Esperanza de vida;1987;73,627635
Ambos sexos;4 años;Esperanza de vida;1986;73,42654
Ambos sexos;4 años;Esperanza de vida;1985;73,140107
Ambos sexos;4 años;Esperanza de vida;1984;73,266505
Ambos sexos;4 años;Esperanza de vida;1983;72,966818
Ambos sexos;4 años;Esperanza de vida;1982;73,193205
Ambos sexos;4 años;Esperanza de vida;1981;72,667366
Ambos sexos;4 años;Esperanza de vida;1980;72,51944
Ambos sexos;4 años;Esperanza de vida;1979;72,140378
Ambos sexos;4 años;Esperanza de vida;1978;71,762677
Ambos sexos;4 años;Esperanza de vida;1977;71,619345
Ambos sexos;4 años;Esperanza de vida;1976;71,217471
Ambos sexos;4 años;Esperanza de vida;1975;71,010588
Ambos sexos;5 años;Tasa de mortalidad;1990;0,279382
Ambos sexos;5 años;Tasa de mortalidad;1989;0,249228
Ambos sexos;5 años;Tasa de mortalidad;1988;0,248748
Ambos sexos;5 años;Tasa de mortalidad;1987;0,257308
Ambos sexos;5 años;Tasa de mortalidad;1986;0,271826
Ambos sexos;5 años;Tasa de mortalidad;1985;0,284553
Ambos sexos;5 años;Tasa de mortalidad;1984;0,295038
Ambos sexos;5 años;Tasa de mortalidad;1983;0,350975
Ambos sexos;5 años;Tasa de mortalidad;1982;0,314829
Ambos sexos;5 años;Tasa de mortalidad;1981;0,35214
Ambos sexos;5 años;Tasa de mortalidad;1980;0,402442
Ambos sexos;5 años;Tasa de mortalidad;1979;0,407585
Ambos sexos;5 años;Tasa de mortalidad;1978;0,345678
Ambos sexos;5 años;Tasa de mortalidad;1977;0,410136
Ambos sexos;5 años;Tasa de mortalidad;1976;0,466679
Ambos sexos;5 años;Tasa de mortalidad;1975;0,429662
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1990;0,520141
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1989;0,487349
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1988;0,499581
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1987;0,497361
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1986;0,490992
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1985;0,468028
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1984;0,471594
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1983;0,531321
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1982;0,492587
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1981;0,457687
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1980;0,457202
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1979;0,451284
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1978;0,484883
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1977;0,468392
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1976;0,484541
Ambos sexos;5 años;Promedio de años vividos el último año de vida;1975;0,49184
Ambos sexos;5 años;Riesgo de muerte;1990;0,279345
Ambos sexos;5 años;Riesgo de muerte;1989;0,249196
Ambos sexos;5 años;Riesgo de muerte;1988;0,248717
Ambos sexos;5 años;Riesgo de muerte;1987;0,257274
Ambos sexos;5 años;Riesgo de muerte;1986;0,271789
Ambos sexos;5 años;Riesgo de muerte;1985;0,28451
Ambos sexos;5 años;Riesgo de muerte;1984;0,294992
Ambos sexos;5 años;Riesgo de muerte;1983;0,350918
Ambos sexos;5 años;Riesgo de muerte;1982;0,314779
Ambos sexos;5 años;Riesgo de muerte;1981;0,352072
Ambos sexos;5 años;Riesgo de muerte;1980;0,402354
Ambos sexos;5 años;Riesgo de muerte;1979;0,407494
Ambos sexos;5 años;Riesgo de muerte;1978;0,345616
Ambos sexos;5 años;Riesgo de muerte;1977;0,410046
Ambos sexos;5 años;Riesgo de muerte;1976;0,466567
Ambos sexos;5 años;Riesgo de muerte;1975;0,429568
Ambos sexos;5 años;Supervivientes;1990;99.058,394638
Ambos sexos;5 años;Supervivientes;1989;99.047,641823
Ambos sexos;5 años;Supervivientes;1988;99.025,342992
Ambos sexos;5 años;Supervivientes;1987;98.958,841613
Ambos sexos;5 años;Supervivientes;1986;98.912,360938
Ambos sexos;5 años;Supervivientes;1985;98.926,144187
Ambos sexos;5 años;Supervivientes;1984;98.822,019847
Ambos sexos;5 años;Supervivientes;1983;98.718,265379
Ambos sexos;5 años;Supervivientes;1982;98.706,927837
Ambos sexos;5 años;Supervivientes;1981;98.578,235003
Ambos sexos;5 años;Supervivientes;1980;98.543,971765
Ambos sexos;5 años;Supervivientes;1979;98.325,704567
Ambos sexos;5 años;Supervivientes;1978;98.194,982504
Ambos sexos;5 años;Supervivientes;1977;98.125,510631
Ambos sexos;5 años;Supervivientes;1976;98.005,315196
Ambos sexos;5 años;Supervivientes;1975;97.842,322527
Ambos sexos;5 años;Defunciones teóricas;1990;27,671458
Ambos sexos;5 años;Defunciones teóricas;1989;24,682259
Ambos sexos;5 años;Defunciones teóricas;1988;24,629247
Ambos sexos;5 años;Defunciones teóricas;1987;25,45958
Ambos sexos;5 años;Defunciones teóricas;1986;26,883264
Ambos sexos;5 años;Defunciones teóricas;1985;28,145482
Ambos sexos;5 años;Defunciones teóricas;1984;29,151709
Ambos sexos;5 años;Defunciones teóricas;1983;34,641988
Ambos sexos;5 años;Defunciones teóricas;1982;31,070835
Ambos sexos;5 años;Defunciones teóricas;1981;34,706678
Ambos sexos;5 años;Defunciones teóricas;1980;39,649536
Ambos sexos;5 años;Defunciones teóricas;1979;40,067137
Ambos sexos;5 años;Defunciones teóricas;1978;33,937795
Ambos sexos;5 años;Defunciones teóricas;1977;40,235993
Ambos sexos;5 años;Defunciones teóricas;1976;45,726033
Ambos sexos;5 años;Defunciones teóricas;1975;42,029934
Ambos sexos;5 años;Población estacionaria;1990;99.045,116248
Ambos sexos;5 años;Población estacionaria;1989;99.034,988436
Ambos sexos;5 años;Población estacionaria;1988;99.013,018057
Ambos sexos;5 años;Población estacionaria;1987;98.946,044636
Ambos sexos;5 años;Población estacionaria;1986;98.898,67713
Ambos sexos;5 años;Población estacionaria;1985;98.911,171585
Ambos sexos;5 años;Población estacionaria;1984;98.806,615905
Ambos sexos;5 años;Población estacionaria;1983;98.702,029403
Ambos sexos;5 años;Población estacionaria;1982;98.691,162079
Ambos sexos;5 años;Población estacionaria;1981;98.559,413124
Ambos sexos;5 años;Población estacionaria;1980;98.522,450064
Ambos sexos;5 años;Población estacionaria;1979;98.303,719073
Ambos sexos;5 años;Población estacionaria;1978;98.177,500584
Ambos sexos;5 años;Población estacionaria;1977;98.104,120842
Ambos sexos;5 años;Población estacionaria;1976;97.981,745313
Ambos sexos;5 años;Población estacionaria;1975;97.820,964612
Ambos sexos;5 años;Tiempo por vivir;1990;7.194.696,534
Ambos sexos;5 años;Tiempo por vivir;1989;7.194.459,4857
Ambos sexos;5 años;Tiempo por vivir;1988;7.190.252,9884
Ambos sexos;5 años;Tiempo por vivir;1987;7.189.154,117
Ambos sexos;5 años;Tiempo por vivir;1986;7.166.187,1674
Ambos sexos;5 años;Tiempo por vivir;1985;7.138.766,0928
Ambos sexos;5 años;Tiempo por vivir;1984;7.143.817,1368
Ambos sexos;5 años;Tiempo por vivir;1983;7.107.192,3051
Ambos sexos;5 años;Tiempo por vivir;1982;7.128.127,0196
Ambos sexos;5 años;Tiempo por vivir;1981;7.067.645,6114
Ambos sexos;5 años;Tiempo por vivir;1980;7.050.420,4859
Ambos sexos;5 años;Tiempo por vivir;1979;6.998.102,6447
Ambos sexos;5 años;Tiempo por vivir;1978;6.951.610,5512
Ambos sexos;5 años;Tiempo por vivir;1977;6.932.672,8255
Ambos sexos;5 años;Tiempo por vivir;1976;6.884.626,7193
Ambos sexos;5 años;Tiempo por vivir;1975;6.853.545,4667
Ambos sexos;5 años;Esperanza de vida;1990;72,630861
Ambos sexos;5 años;Esperanza de vida;1989;72,636353
Ambos sexos;5 años;Esperanza de vida;1988;72,610231
Ambos sexos;5 años;Esperanza de vida;1987;72,647921
Ambos sexos;5 años;Esperanza de vida;1986;72,449865
Ambos sexos;5 años;Esperanza de vida;1985;72,162583
Ambos sexos;5 años;Esperanza de vida;1984;72,28973
Ambos sexos;5 años;Esperanza de vida;1983;71,994704
Ambos sexos;5 años;Esperanza de vida;1982;72,215063
Ambos sexos;5 años;Esperanza de vida;1981;71,695802
Ambos sexos;5 años;Esperanza de vida;1980;71,545934
Ambos sexos;5 años;Esperanza de vida;1979;71,172667
Ambos sexos;5 años;Esperanza de vida;1978;70,793949
Ambos sexos;5 años;Esperanza de vida;1977;70,651075
Ambos sexos;5 años;Esperanza de vida;1976;70,247483
